"DRS","Time","base","virus","projecao","dt_event","wis","overprediction","underprediction","dispersion","ae_median","cov_50","cov_95"
"REGISTRO",12,"2023-11-01","srag","Previsto",2023-11-01,1.76,0,0.4,1.36,2,1,1
"REGISTRO",12,"2023-11-08","srag","Previsto",2023-11-08,5.44,4,0,1.44,10,0,1
"REGISTRO",12,"2023-11-13","srag","Previsto",2023-11-10,3.89025,2.6,0,1.29025,7,0,1
"REGISTRO",12,"2023-11-29","srag","Previsto",2023-11-21,3.71,0,3,0.71,7,0,1
"REGISTRO",12,"2023-12-06","srag","Previsto",2023-12-05,1.26025,0,0.4,0.86025,2,1,1
"REGISTRO",12,"2023-12-13","srag","Previsto",2023-12-05,1.2,0,0.2,1,1,1,1
"REGISTRO",12,"2023-12-20","srag","Previsto",2023-12-20,0.99025,0,0.4,0.59025,2,1,1
"REGISTRO",12,"2023-12-27","srag","Previsto",2023-12-20,1.09,0,0.4,0.69,2,1,1
"REGISTRO",12,"2024-01-03","srag","Previsto",2023-12-28,0.86025,0.2,0,0.66025,1,1,1
"REGISTRO",12,"2024-01-17","srag","Previsto",2024-01-09,0.78025,0,0.2,0.58025,1,1,1
"REGISTRO",12,"2024-01-31","srag","Previsto",2024-01-23,1.12025,0.2,0,0.92025,1,1,1
"REGISTRO",12,"2024-02-07","srag","Previsto",2024-01-23,0.42,0,0,0.42,0,1,1
"REGISTRO",11,"2024-02-14","srag","Previsto",2024-02-15,0.65025,0,0,0.65025,0,1,1
"REGISTRO",11,"2024-02-21","srag","Previsto",2024-02-13,1.07,0.4,0,0.67,2,1,1
"REGISTRO",12,"2024-02-28","srag","Previsto",2024-02-20,2.35,0,1.4,0.95,5,0,1
"REGISTRO",12,"2024-03-06","srag","Previsto",2024-03-06,1.17025,0.1,0,1.07025,0.5,1,1
"REGISTRO",12,"2024-03-13","srag","Previsto",2024-03-05,5.81075,1.4,0,4.41075,7,1,1
"REGISTRO",12,"2024-03-18","srag","Previsto",2024-03-16,2.65025,0.2,0,2.45025,1,1,1
"REGISTRO",12,"2024-03-20","srag","Previsto",2024-03-20,2.21,0.6,0,1.61,3,1,1
"REGISTRO",12,"2024-03-27","srag","Previsto",2024-03-27,2.58,0.4,0,2.18,2,1,1
"REGISTRO",12,"2024-04-10","srag","Previsto",2024-04-06,2.32,0,0.4,1.92,2,1,1
"REGISTRO",12,"2024-04-17","srag","Previsto",2024-04-11,1.39025,0,0.4,0.99025,2,1,1
"REGISTRO",12,"2024-04-24","srag","Previsto",2024-04-11,1.41,0,0.4,1.01,2,1,1
"REGISTRO",12,"2024-05-08","srag","Previsto",2024-04-11,1.47025,0,0.4,1.07025,2,1,1
"REGISTRO",12,"2024-05-15","srag","Previsto",2024-05-15,5.706,0,0,5.706,0,1,1
"REGISTRO",12,"2024-05-23","srag","Previsto",2024-05-21,6.87075,0,0,6.87075,0,1,1
"REGISTRO",12,"2024-05-29","srag","Previsto",2024-05-29,7.4715,0.8,0,6.6715,4,1,1
"REGISTRO",12,"2024-06-05","srag","Previsto",2024-06-05,6.4055,0,0.2,6.2055,1,1,1
"REGISTRO",12,"2024-06-12","srag","Previsto",2024-06-08,8.8615,1.4,0,7.4615,7,1,1
"REGISTRO",12,"2024-06-26","srag","Previsto",2024-06-26,4.5625,0,0.6,3.9625,3,1,1
"REGISTRO",12,"2024-07-04","srag","Previsto",2024-06-29,5.5605,0,0.6,4.9605,3,1,1
"REGISTRO",12,"2024-07-23","srag","Previsto",2024-07-20,1.13,0.2,0,0.93,1,1,1
"REGISTRO",12,"2024-08-14","srag","Previsto",2024-08-14,8.2955,0,7.59,0.7055,14,0,0
"REGISTRO",12,"2024-08-21","srag","Previsto",2024-08-16,9.6,0,8.6,1,17,0,1
"REGISTRO",12,"2024-08-28","srag","Previsto",2024-08-28,1.98025,0,0,1.98025,0,1,1
"REGISTRO",12,"2024-09-03","srag","Previsto",2024-09-03,6.11,0,5.8,0.31,11,0,1
"REGISTRO",12,"2024-09-11","srag","Previsto",2024-09-11,6.47025,0,5.6,0.87025,12,0,1
"REGISTRO",12,"2024-09-18","srag","Previsto",2024-09-18,1.57,0.2,0,1.37,1,1,1
"REGISTRO",12,"2024-09-25","srag","Previsto",2024-09-25,2.99,0,2,0.99,6,0,1
"REGISTRO",12,"2024-10-02","srag","Previsto",2024-10-02,3.22025,0,2.4,0.82025,6,0,1
"RIBEIRÃO PRETO",12,"2023-05-31","srag","Previsto",2023-05-31,7.28025,2.6,0,4.68025,13,1,1
"RIBEIRÃO PRETO",12,"2023-06-06","srag","Previsto",2023-06-06,14.601,8,0,6.601,28,0,1
"RIBEIRÃO PRETO",12,"2023-06-14","srag","Previsto",2023-06-14,5.01075,1,0,4.01075,5,1,1
"RIBEIRÃO PRETO",12,"2023-06-20","srag","Previsto",2023-06-13,7.391,2.8,0,4.591,14,1,1
"RIBEIRÃO PRETO",12,"2023-07-06","srag","Previsto",2023-07-06,17.19,0,14.4,2.79,32,0,1
"RIBEIRÃO PRETO",12,"2023-07-19","srag","Previsto",2023-07-19,4.44025,0,1.6,2.84025,8,1,1
"RIBEIRÃO PRETO",12,"2023-07-25","srag","Previsto",2023-07-18,5.5905,0,1.6,3.9905,8,1,1
"RIBEIRÃO PRETO",12,"2023-08-02","srag","Previsto",2023-08-02,3.005,0,0.2,2.805,1,1,1
"RIBEIRÃO PRETO",12,"2023-08-08","srag","Previsto",2023-08-08,3.57125,0,0.6,2.97125,3,1,1
"RIBEIRÃO PRETO",12,"2023-08-16","srag","Previsto",2023-08-16,3.97025,0,1.6,2.37025,8,1,1
"RIBEIRÃO PRETO",12,"2023-08-23","srag","Previsto",2023-08-16,3.76025,0,1.2,2.56025,6,1,1
"RIBEIRÃO PRETO",12,"2023-08-30","srag","Previsto",2023-08-30,6.03025,0,3.4,2.63025,13,0,1
"RIBEIRÃO PRETO",12,"2023-09-06","srag","Previsto",2023-09-06,3.7005,0.6,0,3.1005,3,1,1
"RIBEIRÃO PRETO",12,"2023-09-19","srag","Previsto",2023-09-12,5.53525,0,3.1,2.43525,12,0,1
"RIBEIRÃO PRETO",12,"2023-09-27","srag","Previsto",2023-09-27,4.73025,1.6,0,3.13025,8,1,1
"RIBEIRÃO PRETO",12,"2023-10-06","srag","Previsto",2023-10-06,3.59025,1.4,0,2.19025,7,1,1
"RIBEIRÃO PRETO",12,"2023-10-11","srag","Previsto",2023-10-11,3.24525,0,1,2.24525,5,1,1
"RIBEIRÃO PRETO",12,"2023-10-18","srag","Previsto",2023-10-18,3.4305,0,1.2,2.2305,6,1,1
"RIBEIRÃO PRETO",12,"2023-10-20","srag","Previsto",2023-10-20,5.52,0,3.8,1.72,11,0,1
"RIBEIRÃO PRETO",12,"2023-10-25","srag","Previsto",2023-10-25,2.28,0.2,0,2.08,1,1,1
"RIBEIRÃO PRETO",12,"2023-11-01","srag","Previsto",2023-11-01,2.06525,0,0,2.06525,0,1,1
"RIBEIRÃO PRETO",12,"2023-11-08","srag","Previsto",2023-11-08,3.82,0,1.8,2.02,9,1,1
"RIBEIRÃO PRETO",12,"2023-11-13","srag","Previsto",2023-11-11,3.055,0,1.4,1.655,7,1,1
"RIBEIRÃO PRETO",12,"2023-11-29","srag","Previsto",2023-11-29,2.58025,0,0.7,1.88025,3.5,1,1
"RIBEIRÃO PRETO",12,"2023-12-06","srag","Previsto",2023-12-06,2.38,0.4,0,1.98,2,1,1
"RIBEIRÃO PRETO",12,"2023-12-13","srag","Previsto",2023-12-06,2.28,0.4,0,1.88,2,1,1
"RIBEIRÃO PRETO",12,"2023-12-20","srag","Previsto",2023-12-13,1.96,0.4,0,1.56,2,1,1
"RIBEIRÃO PRETO",12,"2023-12-27","srag","Previsto",2023-12-20,3.27,1.4,0,1.87,7,1,1
"RIBEIRÃO PRETO",12,"2024-01-03","srag","Previsto",2024-01-03,2.17,0,1,1.17,5,1,1
"RIBEIRÃO PRETO",12,"2024-01-17","srag","Previsto",2024-01-17,4.02,0,2.8,1.22,8,0,1
"RIBEIRÃO PRETO",12,"2024-01-31","srag","Previsto",2024-01-31,8.98025,0,6.8,2.18025,18,0,1
"RIBEIRÃO PRETO",12,"2024-02-07","srag","Previsto",2024-01-31,6.95,0,4.8,2.15,14,0,1
"RIBEIRÃO PRETO",12,"2024-02-14","srag","Previsto",2024-02-15,35.9,0,34.2,1.7,47,0,0
"RIBEIRÃO PRETO",12,"2024-02-21","srag","Previsto",2024-02-21,18.27,0,15.4,2.87,33,0,1
"RIBEIRÃO PRETO",12,"2024-02-28","srag","Previsto",2024-02-28,8.7205,0,4.2,4.5205,19,0,1
"RIBEIRÃO PRETO",12,"2024-03-06","srag","Previsto",2024-03-06,28.145,0,26.4,1.745,42,0,0
"RIBEIRÃO PRETO",12,"2024-03-13","srag","Previsto",2024-03-06,22.381,13.6,0,8.781,42,0,1
"RIBEIRÃO PRETO",12,"2024-03-18","srag","Previsto",2024-03-17,6.82,0,3.8,3.02,15,0,1
"RIBEIRÃO PRETO",12,"2024-03-20","srag","Previsto",2024-03-13,9.58525,0,6.9,2.68525,19,0,1
"RIBEIRÃO PRETO",12,"2024-03-27","srag","Previsto",2024-03-27,41.17025,0,39.99,1.18025,50,0,0
"RIBEIRÃO PRETO",12,"2024-04-10","srag","Previsto",2024-04-03,6.7405,0,3,3.7405,15,1,1
"RIBEIRÃO PRETO",12,"2024-04-17","srag","Previsto",2024-04-11,27.03025,0,25.19,1.84025,40,0,0
"RIBEIRÃO PRETO",12,"2024-04-24","srag","Previsto",2024-04-20,12.36025,0,9.2,3.16025,24,0,1
"RIBEIRÃO PRETO",12,"2024-05-08","srag","Previsto",2024-05-03,31.82025,0,29.59,2.23025,46,0,0
"RIBEIRÃO PRETO",12,"2024-05-15","srag","Previsto",2024-05-15,41.05,0,38,3.05,62,0,0
"RIBEIRÃO PRETO",12,"2024-05-23","srag","Previsto",2024-05-22,11.22,0,5.6,5.62,24,0,1
"RIBEIRÃO PRETO",12,"2024-05-29","srag","Previsto",2024-05-29,15.01025,0,10,5.01025,30,0,1
"RIBEIRÃO PRETO",12,"2024-06-05","srag","Previsto",2024-06-05,41.03025,0,38.39,2.64025,62,0,0
"RIBEIRÃO PRETO",12,"2024-06-12","srag","Previsto",2024-06-08,6.9255,0,1.6,5.3255,8,1,1
"RIBEIRÃO PRETO",12,"2024-06-26","srag","Previsto",2024-06-26,11.5805,0,6.8,4.7805,24,0,1
"RIBEIRÃO PRETO",12,"2024-07-04","srag","Previsto",2024-06-30,12.49025,5.3,0,7.19025,24.5,0,1
"RIBEIRÃO PRETO",12,"2024-07-23","srag","Previsto",2024-07-16,8.4705,0,5.8,2.6705,17,0,1
"RIBEIRÃO PRETO",12,"2024-08-14","srag","Previsto",2024-08-07,3.1905,0,0.6,2.5905,3,1,1
"RIBEIRÃO PRETO",12,"2024-08-21","srag","Previsto",2024-08-16,35.00025,0,32.99,2.01025,49,0,0
"RIBEIRÃO PRETO",12,"2024-08-28","srag","Previsto",2024-08-29,9.62025,0,6.6,3.02025,19,0,1
"RIBEIRÃO PRETO",12,"2024-09-03","srag","Previsto",2024-09-04,36.06025,0,34.39,1.67025,54,0,0
"RIBEIRÃO PRETO",12,"2024-09-11","srag","Previsto",2024-09-12,23.44025,0,20.8,2.64025,42,0,1
"RIBEIRÃO PRETO",12,"2024-09-18","srag","Previsto",2024-09-18,34.36,0,32.4,1.96,48,0,0
"RIBEIRÃO PRETO",12,"2024-09-25","srag","Previsto",2024-09-26,11.4505,0,9.4,2.0505,21,0,1
"RIBEIRÃO PRETO",12,"2024-10-02","srag","Previsto",2024-10-02,13.85,0,12,1.85,26,0,1
"SOROCABA",12,"2023-05-31","srag","Previsto",2023-05-31,18.24,0,15.8,2.44,33,0,1
"SOROCABA",12,"2023-06-06","srag","Previsto",2023-06-06,6.12025,0,3.8,2.32025,13,0,1
"SOROCABA",12,"2023-06-14","srag","Previsto",2023-06-14,5.22025,0,2.4,2.82025,12,1,1
"SOROCABA",12,"2023-06-20","srag","Previsto",2023-06-20,5.49025,0,2.4,3.09025,12,1,1
"SOROCABA",12,"2023-07-06","srag","Previsto",2023-07-06,10.45575,3.2,0,7.25575,16,1,1
"SOROCABA",12,"2023-07-19","srag","Previsto",2023-07-19,5.06525,1.2,0,3.86525,6,1,1
"SOROCABA",12,"2023-07-25","srag","Previsto",2023-07-25,2.77,0,0.4,2.37,2,1,1
"SOROCABA",12,"2023-08-02","srag","Previsto",2023-07-26,4.31,1.2,0,3.11,6,1,1
"SOROCABA",12,"2023-08-08","srag","Previsto",2023-08-01,4.29025,0,1.2,3.09025,6,1,1
"SOROCABA",12,"2023-08-16","srag","Previsto",2023-08-16,8.09,0,7,1.09,15,0,1
"SOROCABA",12,"2023-08-23","srag","Previsto",2023-08-23,5.04,0,3.6,1.44,10,0,1
"SOROCABA",12,"2023-08-30","srag","Previsto",2023-08-23,2.875,0,0.4,2.475,2,1,1
"SOROCABA",12,"2023-09-06","srag","Previsto",2023-09-06,4.8805,0,3.8,1.0805,9,0,1
"SOROCABA",12,"2023-09-19","srag","Previsto",2023-09-19,22.86,0,21.8,1.06,31,0,0
"SOROCABA",12,"2023-09-27","srag","Previsto",2023-09-27,13.93,0,11.6,2.33,26,0,1
"SOROCABA",12,"2023-10-06","srag","Previsto",2023-10-06,18.7,0,16,2.7,34,0,1
"SOROCABA",12,"2023-10-11","srag","Previsto",2023-10-11,7.13125,0,2,5.13125,10,1,1
"SOROCABA",12,"2023-10-18","srag","Previsto",2023-10-18,12.57025,0,8.1,4.47025,26.5,0,1
"SOROCABA",12,"2023-10-20","srag","Previsto",2023-10-20,9.7805,2.8,0,6.9805,14,1,1
"SOROCABA",12,"2023-10-25","srag","Previsto",2023-10-25,6.3,2,0,4.3,10,1,1
"SOROCABA",12,"2023-11-01","srag","Previsto",2023-11-01,12.62525,5,0,7.62525,25,1,1
"SOROCABA",12,"2023-11-08","srag","Previsto",2023-11-08,8.02,1.8,0,6.22,9,1,1
"SOROCABA",12,"2023-11-13","srag","Previsto",2023-11-11,24.99,16.8,0,8.19,46,0,1
"SOROCABA",12,"2023-11-29","srag","Previsto",2023-11-29,3.89025,0,1.6,2.29025,8,1,1
"SOROCABA",12,"2023-12-06","srag","Previsto",2023-12-06,2.72025,0,1,1.72025,5,1,1
"SOROCABA",12,"2023-12-13","srag","Previsto",2023-12-13,5.23025,0,4,1.23025,10,0,1
"SOROCABA",12,"2023-12-20","srag","Previsto",2023-12-20,1.37,0.4,0,0.97,2,1,1
"SOROCABA",12,"2023-12-27","srag","Previsto",2023-12-20,4.16025,2.8,0,1.36025,8,0,1
"SOROCABA",12,"2024-01-03","srag","Previsto",2024-01-03,4.55,0,4,0.55,8,0,1
"SOROCABA",12,"2024-01-17","srag","Previsto",2024-01-17,8.46,0,7.8,0.66,13,0,0
"SOROCABA",12,"2024-01-31","srag","Previsto",2024-01-31,4.48,0,3.4,1.08,9,0,1
"SOROCABA",12,"2024-02-07","srag","Previsto",2024-02-07,12.33,0,11.4,0.93,19,0,0
"SOROCABA",12,"2024-02-14","srag","Previsto",2024-02-08,7.78025,0,6.4,1.38025,14,0,1
"SOROCABA",12,"2024-02-21","srag","Previsto",2024-02-14,19.28,0,18.2,1.08,27,0,0
"SOROCABA",12,"2024-02-28","srag","Previsto",2024-02-28,15.24025,0,13.4,1.84025,27,0,1
"SOROCABA",12,"2024-03-06","srag","Previsto",2024-03-06,7.80025,0,4.8,3.00025,16,0,1
"SOROCABA",12,"2024-03-13","srag","Previsto",2024-03-13,21.67025,0,19.2,2.47025,40,0,1
"SOROCABA",12,"2024-03-18","srag","Previsto",2024-03-16,7.08025,0,3.8,3.28025,15,0,1
"SOROCABA",12,"2024-03-20","srag","Previsto",2024-03-13,7.08,0,3.8,3.28,15,0,1
"SOROCABA",12,"2024-03-27","srag","Previsto",2024-03-20,4.2605,0,1.2,3.0605,6,1,1
"SOROCABA",12,"2024-04-10","srag","Previsto",2024-04-02,7.09,0,3.2,3.89,16,1,1
"SOROCABA",12,"2024-04-17","srag","Previsto",2024-04-11,20.51,0,18.8,1.71,34,0,0
"SOROCABA",12,"2024-04-24","srag","Previsto",2024-04-20,4.59,0.8,0,3.79,4,1,1
"SOROCABA",12,"2024-05-08","srag","Previsto",2024-05-03,8.66,6,0,2.66,16,0,1
"SOROCABA",12,"2024-05-15","srag","Previsto",2024-05-08,2.735,0,0.6,2.135,3,1,1
"SOROCABA",12,"2024-05-23","srag","Previsto",2024-05-15,5.05025,0,3.2,1.85025,10,0,1
"SOROCABA",12,"2024-05-29","srag","Previsto",2024-05-22,15.63,0,14.2,1.43,25,0,0
"SOROCABA",12,"2024-06-05","srag","Previsto",2024-05-29,8.56025,0,6.8,1.76025,16,0,1
"SOROCABA",12,"2024-06-12","srag","Previsto",2024-06-08,17.39,0,15.4,1.99,31,0,1
"SOROCABA",12,"2024-06-26","srag","Previsto",2024-06-19,13.75025,8.2,0,5.55025,25,0,1
"SOROCABA",12,"2024-07-04","srag","Previsto",2024-06-29,7.5105,2.8,0,4.7105,14,1,1
"SOROCABA",12,"2024-07-23","srag","Previsto",2024-07-16,4.63025,1,0,3.63025,5,1,1
"SOROCABA",12,"2024-08-14","srag","Previsto",2024-08-14,23,0,20.8,2.2,36,0,0
"SOROCABA",12,"2024-08-21","srag","Previsto",2024-08-16,18.5905,0,16.2,2.3905,33,0,1
"SOROCABA",12,"2024-08-28","srag","Previsto",2024-08-28,22.11,0,18.8,3.31,40,0,1
"SOROCABA",12,"2024-09-03","srag","Previsto",2024-09-04,26.66025,0,24.59,2.07025,43,0,0
"SOROCABA",12,"2024-09-11","srag","Previsto",2024-09-12,8.34,0,4.6,3.74,19,0,1
"SOROCABA",12,"2024-09-18","srag","Previsto",2024-09-18,14.79,0,12.6,2.19,27,0,1
"SOROCABA",12,"2024-09-25","srag","Previsto",2024-09-19,5.14025,1.4,0,3.74025,7,1,1
"SOROCABA",12,"2024-10-02","srag","Previsto",2024-10-02,11.34,0,9.6,1.74,20,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-05-31","srag","Previsto",2023-05-24,9.27575,1.9,0,7.37575,9.5,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-06-06","srag","Previsto",2023-05-30,14.94325,5.8,0,9.14325,29,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-06-14","srag","Previsto",2023-06-07,4.75,0,0.8,3.95,4,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-06-20","srag","Previsto",2023-06-13,5.97025,1.6,0,4.37025,8,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-07-06","srag","Previsto",2023-06-29,9.235,2.8,0,6.435,14,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-07-19","srag","Previsto",2023-07-12,3.98025,0,0,3.98025,0,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-07-25","srag","Previsto",2023-07-18,8.20075,3.2,0,5.00075,16,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-08-02","srag","Previsto",2023-07-26,13.76075,0,11,2.76075,25,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-08-08","srag","Previsto",2023-08-01,19.98025,0,16.8,3.18025,36,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-08-16","srag","Previsto",2023-08-09,7.9805,0,2.8,5.1805,14,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-08-23","srag","Previsto",2023-08-16,7.23025,1.6,0,5.63025,8,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-08-30","srag","Previsto",2023-08-23,7.56,0,2.8,4.76,14,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-09-06","srag","Previsto",2023-08-30,4.06,0,0.4,3.66,2,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-09-19","srag","Previsto",2023-09-12,5.69025,0,1.2,4.49025,6,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-09-27","srag","Previsto",2023-09-20,12.21525,0,8.7,3.51525,24,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-10-06","srag","Previsto",2023-10-06,5.43025,0,2,3.43025,10,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-10-11","srag","Previsto",2023-10-04,7.61,3.4,0,4.21,15,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-10-18","srag","Previsto",2023-10-11,14.06,0,10.6,3.46,27,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-10-20","srag","Previsto",2023-10-20,45.07025,0,42.79,2.28025,60,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2023-10-25","srag","Previsto",2023-10-18,10.45,0,7.4,3.05,21,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-11-01","srag","Previsto",2023-10-25,6.43025,1.6,0,4.83025,8,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-11-08","srag","Previsto",2023-11-01,3.4205,0.4,0,3.0205,2,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-11-13","srag","Previsto",2023-11-06,4.29025,0.2,0,4.09025,1,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-11-29","srag","Previsto",2023-11-22,11.51,8.6,0,2.91,21,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-12-06","srag","Previsto",2023-11-29,4.31,0,1.8,2.51,9,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-12-13","srag","Previsto",2023-12-06,3.26025,0,1,2.26025,5,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-12-20","srag","Previsto",2023-12-13,7.6,0,5.1,2.5,15.5,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-12-27","srag","Previsto",2023-12-20,9.445,6.2,0,3.245,17,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-01-03","srag","Previsto",2023-12-27,5.87025,0,4,1.87025,12,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-01-17","srag","Previsto",2024-01-10,2.66025,0.4,0,2.26025,2,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-01-31","srag","Previsto",2024-01-24,28.66,0,26.8,1.86,42,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2024-02-07","srag","Previsto",2024-01-31,10.87,0,8,2.87,22,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-02-14","srag","Previsto",2024-02-08,7.32,0,3.2,4.12,16,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-02-21","srag","Previsto",2024-02-14,9.59025,0,3,6.59025,15,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-02-28","srag","Previsto",2024-02-21,28.1205,17,0,11.1205,51,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-03-06","srag","Previsto",2024-02-28,38.51525,26.7,0,11.81525,69.5,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-03-13","srag","Previsto",2024-03-06,8.2205,1.4,0,6.8205,7,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-03-18","srag","Previsto",2024-03-17,15.22,0,10.8,4.42,30,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-03-20","srag","Previsto",2024-03-13,6.6305,0.6,0,6.0305,3,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-03-27","srag","Previsto",2024-03-20,7.1305,0,2.7,4.4305,13.5,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-04-10","srag","Previsto",2024-04-03,35.6205,0,31.6,4.0205,64,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-04-17","srag","Previsto",2024-04-04,48.57,0,44.6,3.97,77,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2024-04-24","srag","Previsto",2024-04-15,16.7625,0,3.4,13.3625,17,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-05-08","srag","Previsto",2024-05-03,16.3305,0,2.2,14.1305,11,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-05-15","srag","Previsto",2024-05-08,15.4715,0,1.6,13.8715,8,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-05-23","srag","Previsto",2024-05-15,23.24625,9.4,0,13.84625,43,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-05-29","srag","Previsto",2024-05-22,20.8155,8,0,12.8155,40,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-06-05","srag","Previsto",2024-05-29,13.2705,0,4.8,8.4705,24,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-06-12","srag","Previsto",2024-06-08,25.48575,0,18.6,6.88575,49,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-06-26","srag","Previsto",2024-06-19,7.47025,0,3.2,4.27025,16,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-07-04","srag","Previsto",2024-06-24,3.9905,0,0.4,3.5905,2,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-07-23","srag","Previsto",2024-07-16,7.8105,0,4.8,3.0105,16,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-08-14","srag","Previsto",2024-08-07,5.75075,2,0,3.75075,10,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-08-21","srag","Previsto",2024-08-16,76.32025,0,73.99,2.33025,94,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2024-08-28","srag","Previsto",2024-08-22,27.54075,21,0,6.54075,49,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-09-03","srag","Previsto",2024-08-28,11.28025,6.4,0,4.88025,22,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-09-11","srag","Previsto",2024-09-05,6.741,1.6,0,5.141,8,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-09-18","srag","Previsto",2024-09-11,6.04025,0,1.4,4.64025,7,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-09-25","srag","Previsto",2024-09-19,5.91,0,1.2,4.71,6,1,1
"SÃO JOSÉ DO RIO PRETO",12,"2024-10-02","srag","Previsto",2024-09-25,6.27,2,0,4.27,10,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-05-31","srag","Previsto",2023-05-24,7.67025,0,6.4,1.27025,14,0,1
"SÃO JOÃO DA BOA VISTA",12,"2023-06-06","srag","Previsto",2023-06-06,2.27,0,0,2.27,0,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-06-14","srag","Previsto",2023-06-14,4.92,2.6,0,2.32,9,0,1
"SÃO JOÃO DA BOA VISTA",12,"2023-06-20","srag","Previsto",2023-06-13,5.47075,3.2,0,2.27075,10,0,1
"SÃO JOÃO DA BOA VISTA",12,"2023-07-06","srag","Previsto",2023-07-06,1.86,0,0.8,1.06,4,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-07-19","srag","Previsto",2023-07-19,1.05,0.2,0,0.85,1,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-07-25","srag","Previsto",2023-07-25,1.45,0.2,0,1.25,1,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-08-02","srag","Previsto",2023-08-01,6.33025,3.8,0,2.53025,11,0,1
"SÃO JOÃO DA BOA VISTA",12,"2023-08-08","srag","Previsto",2023-08-05,1.14,0.2,0,0.94,1,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-08-16","srag","Previsto",2023-08-16,0.87,0,0.2,0.67,1,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-08-23","srag","Previsto",2023-08-16,0.98,0,0.2,0.78,1,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-08-30","srag","Previsto",2023-08-30,0.86,0,0.2,0.66,1,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-09-06","srag","Previsto",2023-08-30,0.87,0,0.2,0.67,1,1,1
